GEOID10,POP_2010,POP_WHITE,POP_BLACK,POP_NATV,POP_ASN,POP_ISLND,POP_OTHER,POP_MULTI,NOT_HISP,NH_WHITE,NH_BLACK,NH_NATV,NH_ASN,NH_ISLND,NH_OTHER,NH_MULTI,HISP,H_WHITE,H_BLACK,H_NATV,H_ASN,H_ISLND,H_OTHER,H_MULTI
250056151005,2156,2052,19,7,21,0,12,45,2121,2022,18,7,21,0,10,43,35,30,1,0,0,0,2,2
250056161001,1951,1886,22,1,3,0,14,25,1913,1860,20,1,3,0,10,19,38,26,2,0,0,0,4,6
250056161002,2693,2593,27,4,16,0,14,39,2647,2554,26,3,15,0,10,39,46,39,1,1,1,0,4,0
250056161003,1767,1715,9,2,10,1,18,12,1761,1711,9,2,9,1,17,12,6,4,0,0,1,0,1,0
250056171011,1290,1238,16,3,13,0,11,9,1275,1234,16,3,13,0,0,9,15,4,0,0,0,0,11,0
250056171012,840,821,4,4,2,0,1,8,828,812,4,1,2,0,1,8,12,9,0,3,0,0,0,0
250056171013,1056,1030,9,0,9,0,4,4,1043,1019,8,0,9,0,3,4,13,11,1,0,0,0,1,0
250056171014,1495,1456,1,0,5,0,21,12,1476,1446,1,0,5,0,12,12,19,10,0,0,0,0,9,0
250056171015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250056171021,1761,1688,9,3,3,0,32,26,1739,1673,8,2,3,0,30,23,22,15,1,1,0,0,2,3
250056171022,2428,2317,42,3,23,0,14,29,2400,2296,40,3,23,0,11,27,28,21,2,0,0,0,3,2
250056301011,853,785,5,2,45,0,6,10,822,761,4,2,45,0,1,9,31,24,1,0,0,0,5,1
250056301012,2002,1819,41,11,41,1,46,43,1911,1778,40,10,40,1,4,38,91,41,1,1,1,0,42,5
250056301021,1070,998,18,4,17,0,12,21,1029,971,18,4,17,0,1,18,41,27,0,0,0,0,11,3
250056301022,855,804,11,14,12,1,9,4,815,784,11,3,12,1,0,4,40,20,0,11,0,0,9,0
250056301023,1220,1125,21,2,29,0,17,26,1183,1103,21,2,29,0,5,23,37,22,0,0,0,0,12,3
250056301024,1056,960,21,4,39,0,12,20,1022,945,19,3,39,0,0,16,34,15,2,1,0,0,12,4
250056302001,1041,1033,0,1,1,0,2,4,1032,1024,0,1,1,0,2,4,9,9,0,0,0,0,0,0
250056302002,2023,1941,18,0,52,0,1,11,2005,1924,18,0,52,0,1,10,18,17,0,0,0,0,0,1
250056302003,842,794,12,0,24,0,5,7,814,776,10,0,23,0,0,5,28,18,2,0,1,0,5,2
250056302004,937,865,31,0,5,0,10,26,907,852,30,0,5,0,0,20,30,13,1,0,0,0,10,6
250056302005,3361,3059,55,1,167,0,14,65,3328,3039,55,0,166,0,11,57,33,20,0,1,1,0,3,8
250056303001,2283,2146,30,0,71,0,8,28,2259,2127,30,0,71,0,5,26,24,19,0,0,0,0,3,2
250056303002,3750,3383,55,6,203,3,27,73,3653,3315,55,1,201,3,12,66,97,68,0,5,2,0,15,7
250056303003,1170,1105,7,0,24,2,10,22,1141,1089,7,0,24,2,1,18,29,16,0,0,0,0,9,4
250056303004,1394,1314,26,0,39,0,9,6,1376,1301,26,0,39,0,5,5,18,13,0,0,0,0,4,1
250056304001,1537,1465,9,2,25,0,12,24,1498,1441,9,2,25,0,4,17,39,24,0,0,0,0,8,7
250056304002,1684,1610,7,0,29,0,14,24,1650,1591,5,0,29,0,5,20,34,19,2,0,0,0,9,4
250056304003,1634,1341,60,4,185,0,14,30,1592,1308,59,4,183,0,8,30,42,33,1,0,2,0,6,0
250056311001,955,897,21,0,15,0,6,16,908,860,19,0,15,0,1,13,47,37,2,0,0,0,5,3
250056311002,635,553,9,1,37,0,14,21,603,538,9,1,37,0,3,15,32,15,0,0,0,0,11,6
250056311003,1430,1292,31,2,57,1,18,29,1389,1261,30,2,57,1,10,28,41,31,1,0,0,0,8,1
250056311004,1108,1043,19,0,12,0,21,13,1066,1022,17,0,12,0,3,12,42,21,2,0,0,0,18,1
250056311005,1642,1456,56,2,85,1,22,20,1596,1439,51,2,85,1,4,14,46,17,5,0,0,0,18,6
250056311006,1214,1096,32,0,62,0,14,10,1179,1070,32,0,62,0,5,10,35,26,0,0,0,0,9,0
250056311007,1109,979,37,2,42,2,32,15,1043,929,37,2,42,0,20,13,66,50,0,0,0,2,12,2
250056312001,1223,1149,12,1,36,0,15,10,1188,1126,11,1,36,0,7,7,35,23,1,0,0,0,8,3
250056312002,768,694,20,3,34,0,6,11,737,667,20,3,34,0,4,9,31,27,0,0,0,0,2,2
250056312003,1308,1154,36,2,60,0,37,19,1217,1108,35,1,60,0,2,11,91,46,1,1,0,0,35,8
250056312004,1497,1314,49,0,96,0,15,23,1440,1276,49,0,96,0,0,19,57,38,0,0,0,0,15,4
250056312005,2045,1798,70,3,91,1,27,55,1978,1754,68,3,91,1,12,49,67,44,2,0,0,0,15,6
250056313001,1806,1658,27,0,61,0,27,33,1761,1638,27,0,61,0,8,27,45,20,0,0,0,0,19,6
250056313002,1715,1555,41,5,62,0,23,29,1656,1522,37,3,62,0,5,27,59,33,4,2,0,0,18,2
250056313003,1662,1408,70,3,59,6,73,43,1517,1343,67,2,57,3,11,34,145,65,3,1,2,3,62,9
250056314001,1497,997,74,10,149,0,182,85,1062,779,72,3,149,0,9,50,435,218,2,7,0,0,173,35
250056314002,1177,1006,53,3,33,1,54,27,1095,978,51,3,33,1,10,19,82,28,2,0,0,0,44,8
250056315001,1822,1555,76,5,43,2,94,47,1664,1497,76,5,41,0,6,39,158,58,0,0,2,2,88,8
250056315002,975,865,17,2,17,0,24,50,920,842,15,1,17,0,1,44,55,23,2,1,0,0,23,6
250056316001,1518,1072,100,6,120,2,143,75,1205,931,90,6,120,2,9,47,313,141,10,0,0,0,134,28
250056316002,1025,705,29,22,152,4,82,31,829,628,24,1,152,1,5,18,196,77,5,21,0,3,77,13
250056316003,1412,1163,29,3,76,5,87,49,1256,1109,29,3,75,5,5,30,156,54,0,0,1,0,82,19
250056317001,1221,1061,42,5,50,3,28,32,1162,1040,42,5,50,3,1,21,59,21,0,0,0,0,27,11
250056317002,1656,1408,72,2,79,0,62,33,1534,1358,71,2,79,0,5,19,122,50,1,0,0,0,57,14
250056317003,1809,1698,30,0,47,6,2,26,1778,1679,28,0,47,6,0,18,31,19,2,0,0,0,2,8
250056317004,1785,1703,8,1,37,0,9,27,1756,1679,8,1,37,0,4,27,29,24,0,0,0,0,5,0
250056318001,2693,2467,75,5,92,0,21,33,2613,2407,74,5,92,0,8,27,80,60,1,0,0,0,13,6
250056318002,1366,1225,15,0,102,0,1,23,1341,1203,15,0,102,0,0,21,25,22,0,0,0,0,1,2
250056318003,2293,2007,85,3,89,2,46,61,2198,1960,81,2,89,2,8,56,95,47,4,1,0,0,38,5
250056318004,1227,997,64,7,83,3,49,24,1137,965,62,7,83,1,3,16,90,32,2,0,0,2,46,8
250056321001,1251,1194,6,5,14,0,10,22,1224,1179,6,1,14,0,4,20,27,15,0,4,0,0,6,2
250056321002,1167,1130,11,1,13,0,3,9,1152,1122,8,1,13,0,2,6,15,8,3,0,0,0,1,3
250056321003,815,776,6,0,4,0,15,14,795,766,6,0,4,0,6,13,20,10,0,0,0,0,9,1
250056321004,722,693,5,3,10,0,5,6,713,685,5,3,10,0,4,6,9,8,0,0,0,0,1,0
250056321005,887,863,4,1,0,0,8,11,876,854,4,1,0,0,6,11,11,9,0,0,0,0,2,0
250056321006,1701,1638,15,5,13,1,13,16,1688,1631,14,3,13,1,11,15,13,7,1,2,0,0,2,1
250056322001,1192,1115,12,6,18,0,21,20,1164,1102,12,6,18,0,8,18,28,13,0,0,0,0,13,2
250056322002,1736,1643,20,6,30,0,10,27,1694,1612,15,6,30,0,6,25,42,31,5,0,0,0,4,2
250056322003,1978,1869,32,1,16,0,25,35,1933,1836,32,0,16,0,18,31,45,33,0,1,0,0,7,4
250056322004,1171,1109,8,0,28,1,13,12,1153,1100,8,0,28,1,5,11,18,9,0,0,0,0,8,1
250056322005,1102,1028,28,2,20,0,8,16,1079,1011,27,2,20,0,3,16,23,17,1,0,0,0,5,0
250056331001,2448,2348,13,3,39,2,17,26,2404,2320,13,3,39,2,7,20,44,28,0,0,0,0,10,6
250056331002,3042,2941,17,1,27,2,19,35,3008,2919,15,1,25,2,11,35,34,22,2,0,2,0,8,0
250056332001,3274,3166,19,9,26,1,13,40,3229,3140,18,9,26,0,2,34,45,26,1,0,0,1,11,6
250056332002,1589,1532,7,7,9,0,11,23,1555,1508,7,7,9,0,6,18,34,24,0,0,0,0,5,5
250056332003,1255,1217,4,2,16,0,1,15,1229,1197,3,2,16,0,0,11,26,20,1,0,0,0,1,4
250056401001,1110,920,82,7,50,0,21,30,951,793,67,4,50,0,9,28,159,127,15,3,0,0,12,2
250056401002,869,622,54,8,37,0,107,41,662,552,36,3,35,0,6,30,207,70,18,5,2,0,101,11
250056401003,644,584,10,1,27,0,12,10,618,568,10,1,27,0,2,10,26,16,0,0,0,0,10,0
250056401004,1268,1077,36,0,82,0,40,33,1148,1004,28,0,81,0,6,29,120,73,8,0,1,0,34,4
250056401005,1467,1414,11,1,5,0,12,24,1432,1391,11,1,5,0,4,20,35,23,0,0,0,0,8,4
250056402001,1067,967,41,2,4,0,25,28,1025,952,36,2,4,0,7,24,42,15,5,0,0,0,18,4
250056402002,626,575,14,1,18,2,9,7,608,565,14,1,18,2,2,6,18,10,0,0,0,0,7,1
250056402003,1113,962,25,10,40,0,28,48,1049,926,24,5,40,0,9,45,64,36,1,5,0,0,19,3
250056402004,1714,1569,22,4,38,0,36,45,1659,1550,19,4,38,0,9,39,55,19,3,0,0,0,27,6
250056402005,1434,1203,58,7,8,0,86,72,1275,1138,47,6,8,0,25,51,159,65,11,1,0,0,61,21
250056403001,1471,1015,111,12,123,0,160,50,1017,769,69,7,123,0,14,35,454,246,42,5,0,0,146,15
250056403002,1032,966,37,0,1,0,9,19,1010,953,34,0,1,0,4,18,22,13,3,0,0,0,5,1
250056403003,1190,1045,65,4,6,0,17,53,1105,999,54,4,6,0,2,40,85,46,11,0,0,0,15,13
250056404001,651,598,23,0,1,0,12,17,630,589,23,0,1,0,4,13,21,9,0,0,0,0,8,4
250056404002,932,860,14,1,9,0,14,34,916,854,14,1,9,0,9,29,16,6,0,0,0,0,5,5
250056404003,1099,1041,16,4,14,0,14,10,1066,1018,16,4,14,0,4,10,33,23,0,0,0,0,10,0
250056405001,812,714,29,2,7,0,28,32,751,691,25,2,4,0,6,23,61,23,4,0,3,0,22,9
250056405002,750,651,26,1,15,0,28,29,699,628,22,1,15,0,11,22,51,23,4,0,0,0,17,7
250056405003,856,760,29,1,12,0,25,29,790,730,22,1,12,0,5,20,66,30,7,0,0,0,20,9
250056405004,1094,993,31,6,25,0,19,20,1051,968,25,6,25,0,7,20,43,25,6,0,0,0,12,0
250056405005,1653,1525,29,3,11,0,38,47,1585,1495,27,2,11,0,12,38,68,30,2,1,0,0,26,9
250056406001,941,742,64,1,30,0,61,43,841,712,55,1,30,0,11,32,100,30,9,0,0,0,50,11
250056406002,1021,926,24,2,28,0,15,26,990,907,24,1,28,0,8,22,31,19,0,1,0,0,7,4
250092531001,975,886,23,7,36,0,18,5,894,832,19,7,36,0,0,0,81,54,4,0,0,0,18,5
250092531002,1013,902,16,3,40,0,21,31,956,866,15,3,40,0,3,29,57,36,1,0,0,0,18,2
250092531003,1150,1102,1,1,30,0,9,7,1113,1078,1,1,30,0,1,2,37,24,0,0,0,0,8,5
250092531004,1514,1383,54,0,39,2,11,25,1423,1316,45,0,39,2,0,21,91,67,9,0,0,0,11,4
250092531005,700,621,25,0,18,0,15,21,645,592,20,0,18,0,0,15,55,29,5,0,0,0,15,6
250092532011,2042,1861,12,1,114,0,26,28,1910,1763,9,1,114,0,4,19,132,98,3,0,0,0,22,9
250092532012,871,787,17,0,40,0,15,12,831,764,15,0,40,0,2,10,40,23,2,0,0,0,13,2
250092532021,659,582,12,0,54,0,1,10,642,566,12,0,54,0,0,10,17,16,0,0,0,0,1,0
250092532022,2363,1736,145,1,244,0,178,59,2036,1630,129,0,242,0,7,28,327,106,16,1,2,0,171,31
250092532023,983,823,29,0,47,0,61,23,881,796,20,0,47,0,3,15,102,27,9,0,0,0,58,8
250092532024,2248,1892,80,0,182,2,51,41,2049,1773,59,0,182,1,1,33,199,119,21,0,0,1,50,8
250092532031,1008,971,2,0,22,0,5,8,982,950,2,0,22,0,0,8,26,21,0,0,0,0,5,0
250092532032,1647,1511,16,4,90,0,7,19,1617,1490,16,4,90,0,2,15,30,21,0,0,0,0,5,4
250092532033,1505,1429,9,2,56,0,3,6,1495,1420,9,2,56,0,2,6,10,9,0,0,0,0,1,0
250092532041,1287,1042,10,1,211,0,3,20,1248,1013,7,1,211,0,0,16,39,29,3,0,0,0,3,4
250092532042,3253,2954,19,7,209,0,16,48,3195,2919,17,3,209,0,1,46,58,35,2,4,0,0,15,2
250092532043,789,574,8,0,192,0,4,11,773,562,8,0,191,0,1,11,16,12,0,0,1,0,3,0
250092532051,2588,2456,17,1,74,0,10,30,2545,2427,15,0,74,0,2,27,43,29,2,1,0,0,8,3
250092532052,1757,1632,11,0,89,0,4,21,1719,1598,9,0,88,0,3,21,38,34,2,0,1,0,1,0
250092541001,1301,1070,16,1,173,6,12,23,1263,1052,15,1,171,6,2,16,38,18,1,0,2,0,10,7
250092541002,1252,1153,9,1,63,0,14,12,1216,1130,9,1,63,0,1,12,36,23,0,0,0,0,13,0
250092541003,1746,1496,7,1,184,0,25,33,1706,1477,6,1,184,0,13,25,40,19,1,0,0,0,12,8
250092541004,837,795,6,0,33,0,1,2,819,779,5,0,33,0,0,2,18,16,1,0,0,0,1,0
250092541005,873,735,14,1,82,1,14,26,842,722,14,1,82,0,0,23,31,13,0,0,0,1,14,3
250092542001,2739,2483,40,3,79,2,75,57,2569,2410,39,3,73,1,2,41,170,73,1,0,6,1,73,16
250092542002,1148,1058,19,0,40,0,10,21,1114,1037,18,0,40,0,0,19,34,21,1,0,0,0,10,2
250092542003,1131,968,24,0,106,1,7,25,1069,925,20,0,106,1,1,16,62,43,4,0,0,0,6,9
250092543011,2150,1934,41,1,129,0,1,44,2104,1907,32,1,129,0,0,35,46,27,9,0,0,0,1,9
250092543012,1743,1498,11,0,203,0,11,20,1712,1477,10,0,203,0,5,17,31,21,1,0,0,0,6,3
250092543021,2462,2179,8,5,213,0,7,50,2425,2154,8,3,210,0,4,46,37,25,0,2,3,0,3,4
250092543022,1002,851,14,0,128,0,1,8,977,830,12,0,127,0,0,8,25,21,2,0,1,0,1,0
250092543023,1029,878,8,0,118,0,11,14,1010,865,8,0,118,0,6,13,19,13,0,0,0,0,5,1
250092544011,3235,2740,44,0,364,0,36,51,3106,2651,38,0,361,0,12,44,129,89,6,0,3,0,24,7
250092544021,1159,887,12,4,202,0,34,20,1093,863,11,3,201,0,0,15,66,24,1,1,1,0,34,5
250092544022,2241,1861,28,1,297,0,10,44,2186,1822,27,1,294,0,3,39,55,39,1,0,3,0,7,5
250092544023,1515,1246,8,0,233,0,11,17,1486,1223,8,0,232,0,6,17,29,23,0,0,1,0,5,0
250092544024,1798,1145,54,6,430,1,110,52,1570,1060,37,0,430,0,10,33,228,85,17,6,0,1,100,19
250092544031,2620,2291,19,0,263,0,23,24,2537,2235,17,0,260,0,7,18,83,56,2,0,3,0,16,6
250092544032,1220,1092,9,0,98,0,4,17,1201,1079,9,0,98,0,1,14,19,13,0,0,0,0,3,3
250092601001,2048,1339,185,15,49,5,348,107,1147,911,117,2,47,0,20,50,901,428,68,13,2,5,328,57
250092601002,1223,910,104,5,8,0,147,49,830,715,80,3,6,0,6,20,393,195,24,2,2,0,141,29
250092601003,1518,1265,56,6,23,1,118,49,1071,989,30,3,21,0,8,20,447,276,26,3,2,1,110,29
250092602001,1823,1396,122,16,8,0,213,68,1389,1226,97,15,8,0,2,41,434,170,25,1,0,0,211,27
250092602002,1614,1397,65,8,7,0,90,47,1409,1305,52,3,7,0,8,34,205,92,13,5,0,0,82,13
250092603011,1674,1558,26,1,25,0,35,29,1602,1525,26,0,25,0,5,21,72,33,0,1,0,0,30,8
250092603012,1774,1657,24,3,37,0,36,17,1687,1614,20,2,36,0,0,15,87,43,4,1,1,0,36,2
250092603013,1018,956,16,0,3,0,33,10,970,938,14,0,3,0,5,10,48,18,2,0,0,0,28,0
250092603021,935,889,1,1,14,0,2,28,905,869,0,0,14,0,2,20,30,20,1,1,0,0,0,8
250092603022,2156,2077,25,0,24,1,18,11,2107,2045,24,0,24,1,5,8,49,32,1,0,0,0,13,3
250092604011,756,714,4,0,18,0,8,12,730,695,4,0,18,0,2,11,26,19,0,0,0,0,6,1
250092604012,1108,1043,20,1,14,0,22,8,1056,1017,17,1,14,0,0,7,52,26,3,0,0,0,22,1
250092604013,774,728,16,0,18,0,4,8,747,708,15,0,18,0,0,6,27,20,1,0,0,0,4,2
250092604014,1182,1045,22,0,29,0,61,25,1077,1000,19,0,29,0,7,22,105,45,3,0,0,0,54,3
250092604021,2236,2054,43,2,23,1,65,48,2093,1993,40,0,23,1,7,29,143,61,3,2,0,0,58,19
250092604022,2893,2686,35,7,96,0,12,57,2825,2650,33,3,96,0,2,41,68,36,2,4,0,0,10,16
250092604023,1082,970,26,0,19,0,39,28,993,933,24,0,19,0,3,14,89,37,2,0,0,0,36,14
250092605001,1697,1567,27,6,20,0,41,36,1606,1543,22,4,20,0,0,17,91,24,5,2,0,0,41,19
250092605002,1289,1170,27,1,17,2,43,29,1177,1115,22,0,16,2,4,18,112,55,5,1,1,0,39,11
250092605003,802,756,13,1,4,0,15,13,766,743,7,1,4,0,0,11,36,13,6,0,0,0,15,2
250092606001,1119,1000,26,0,21,0,38,34,1000,929,21,0,21,0,2,27,119,71,5,0,0,0,36,7
250092606002,1110,954,32,4,34,0,53,33,913,839,21,4,34,0,2,13,197,115,11,0,0,0,51,20
250092606003,1148,811,66,4,21,1,197,48,670,587,29,4,21,1,9,19,478,224,37,0,0,0,188,29
250092607001,2219,1836,102,10,46,0,146,79,1757,1574,82,5,46,0,8,42,462,262,20,5,0,0,138,37
250092607002,2279,2004,56,0,45,0,107,67,2027,1889,48,0,45,0,4,41,252,115,8,0,0,0,103,26
250092608001,2320,1518,153,11,24,3,459,152,1427,1224,103,1,24,0,3,72,893,294,50,10,0,3,456,80
250092608002,2311,1552,182,25,14,1,440,97,1405,1193,142,11,14,1,5,39,906,359,40,14,0,0,435,58
250092609001,855,820,8,0,17,0,5,5,836,806,8,0,17,0,0,5,19,14,0,0,0,0,5,0
250092609002,1281,928,72,13,20,0,200,48,889,804,37,5,15,0,10,18,392,124,35,8,5,0,190,30
250092609003,1032,728,53,6,13,0,180,52,668,591,37,2,13,0,4,21,364,137,16,4,0,0,176,31
250092609004,1921,1561,59,10,53,0,175,63,1548,1415,36,3,53,0,5,36,373,146,23,7,0,0,170,27
250092610001,1030,942,34,1,4,0,35,14,932,898,23,0,3,0,0,8,98,44,11,1,1,0,35,6
250092610002,1781,1592,43,6,18,0,83,39,1593,1507,37,2,18,0,6,23,188,85,6,4,0,0,77,16
250092610003,1131,1028,42,1,18,0,29,13,1054,987,36,1,18,0,1,11,77,41,6,0,0,0,28,2
250092611011,1481,1422,13,0,16,1,5,24,1446,1398,12,0,15,1,1,19,35,24,1,0,1,0,4,5
250092611012,1381,1324,22,1,18,0,7,9,1325,1278,21,1,17,0,0,8,56,46,1,0,1,0,7,1
250092611013,1920,1827,20,6,33,0,11,23,1875,1802,19,3,33,0,2,16,45,25,1,3,0,0,9,7
250092611021,834,771,15,0,26,1,4,17,800,744,14,0,26,1,1,14,34,27,1,0,0,0,3,3
250092611022,1341,1219,35,1,37,0,28,21,1273,1188,29,1,37,0,2,16,68,31,6,0,0,0,26,5
250092611023,2783,2367,152,4,54,0,135,71,2423,2207,115,2,53,0,6,40,360,160,37,2,1,0,129,31
250092621001,961,937,12,0,5,0,2,5,941,919,11,0,5,0,1,5,20,18,1,0,0,0,1,0
250092621002,2875,2799,10,4,21,0,7,34,2839,2777,9,3,21,0,0,29,36,22,1,1,0,0,7,5
250092621003,2502,2413,18,6,15,0,12,38,2443,2371,16,5,15,0,2,34,59,42,2,1,0,0,10,4
250092631001,1526,1500,1,2,11,0,3,9,1496,1475,0,1,11,0,3,6,30,25,1,1,0,0,0,3
250092631002,938,911,3,1,6,0,2,15,932,911,2,1,6,0,0,12,6,0,1,0,0,0,2,3
250092631003,1771,1716,2,1,27,0,1,24,1741,1693,2,1,27,0,0,18,30,23,0,0,0,0,1,6
250092641001,2039,1977,13,2,25,2,0,20,2002,1948,10,1,25,2,0,16,37,29,3,1,0,0,0,4
250092641002,1819,1765,7,1,20,0,11,15,1798,1754,7,1,20,0,1,15,21,11,0,0,0,0,10,0
250092641003,2601,2548,11,2,14,0,6,20,2574,2528,11,1,14,0,3,17,27,20,0,1,0,0,3,3
250092651011,757,726,11,1,2,0,5,12,744,718,11,1,2,0,3,9,13,8,0,0,0,0,2,3
250092651012,815,788,1,0,4,0,10,12,794,780,1,0,4,0,0,9,21,8,0,0,0,0,10,3
250092651013,993,964,3,1,11,0,0,14,980,953,3,1,11,0,0,12,13,11,0,0,0,0,0,2
250092651014,1080,1039,2,8,18,0,0,13,1062,1027,2,3,18,0,0,12,18,12,0,5,0,0,0,1
250092651021,1425,1404,5,0,5,0,2,9,1407,1389,5,0,4,0,0,9,18,15,0,0,1,0,2,0
250092651022,3113,3006,16,4,37,0,11,39,3053,2965,15,2,37,0,1,33,60,41,1,2,0,0,10,6
250092661001,854,832,2,4,2,0,3,11,835,818,2,2,2,0,0,11,19,14,0,2,0,0,3,0
250092661002,734,714,8,0,2,0,1,9,725,707,7,0,2,0,0,9,9,7,1,0,0,0,1,0
250092661003,812,778,9,1,2,4,5,13,805,776,9,1,2,4,0,13,7,2,0,0,0,0,5,0
250092661004,918,888,2,3,1,2,9,13,894,876,2,3,1,2,2,8,24,12,0,0,0,0,7,5
250092661005,714,694,8,2,5,0,2,3,703,684,8,1,5,0,2,3,11,10,0,1,0,0,0,0
250092662001,1983,1838,26,9,35,0,24,51,1912,1793,23,6,35,0,12,43,71,45,3,3,0,0,12,8
250092662002,1925,1866,12,5,9,0,12,21,1901,1845,12,5,9,0,9,21,24,21,0,0,0,0,3,0
250092662003,1286,1259,9,2,5,0,1,10,1270,1243,9,2,5,0,1,10,16,16,0,0,0,0,0,0
250092663001,704,677,2,0,12,0,1,12,694,668,2,0,12,0,0,12,10,9,0,0,0,0,1,0
250092663002,1179,1149,5,3,2,0,4,16,1157,1135,4,3,2,0,0,13,22,14,1,0,0,0,4,3
250092663003,1826,1760,14,2,13,1,8,28,1789,1738,12,1,13,0,3,22,37,22,2,1,0,1,5,6
250092664001,817,780,9,1,6,0,2,19,802,776,5,1,6,0,0,14,15,4,4,0,0,0,2,5
250092664002,801,790,2,1,1,0,5,2,790,780,2,1,1,0,4,2,11,10,0,0,0,0,1,0
250092664003,973,913,12,4,8,0,13,23,949,900,11,4,8,0,3,23,24,13,1,0,0,0,10,0
250092664004,757,750,0,0,3,0,2,2,747,740,0,0,3,0,2,2,10,10,0,0,0,0,0,0
250092671011,718,700,7,3,0,0,0,8,703,688,7,2,0,0,0,6,15,12,0,1,0,0,0,2
250092671012,1040,1016,6,1,1,0,6,10,1019,1000,4,1,1,0,5,8,21,16,2,0,0,0,1,2
250092671013,1815,1756,8,3,27,1,3,17,1795,1740,8,3,27,1,0,16,20,16,0,0,0,0,3,1
250092671021,1296,1231,5,2,14,0,11,33,1276,1217,4,2,14,0,8,31,20,14,1,0,0,0,3,2
250092671022,1529,1452,7,6,37,0,6,21,1509,1440,7,6,37,0,0,19,20,12,0,0,0,0,6,2
250092671023,1124,1085,3,2,4,0,2,28,1097,1063,3,2,3,0,1,25,27,22,0,0,1,0,1,3
250092671024,761,738,2,2,15,0,2,2,756,736,2,2,15,0,0,1,5,2,0,0,0,0,2,1
250092681001,798,768,1,0,14,0,0,15,781,752,1,0,14,0,0,14,17,16,0,0,0,0,0,1
250092681002,1870,1823,12,4,17,0,6,8,1836,1798,12,0,17,0,2,7,34,25,0,4,0,0,4,1
250092682001,1299,1263,4,3,11,0,6,12,1282,1252,4,3,11,0,3,9,17,11,0,0,0,0,3,3
250092682002,957,917,1,0,20,0,1,18,945,910,1,0,20,0,0,14,12,7,0,0,0,0,1,4
250092682003,1732,1621,23,4,22,1,19,42,1698,1601,22,3,22,1,11,38,34,20,1,1,0,0,8,4
250092682004,2334,2246,9,2,30,0,17,30,2290,2212,7,1,29,0,12,29,44,34,2,1,1,0,5,1
250092683001,1186,1123,15,2,17,0,15,14,1161,1107,15,2,17,0,7,13,25,16,0,0,0,0,8,1
250092683002,1523,1476,6,3,14,0,4,20,1500,1459,6,2,14,0,2,17,23,17,0,1,0,0,2,3
250092683003,807,785,2,1,10,0,2,7,796,778,2,1,10,0,0,5,11,7,0,0,0,0,2,2
250092683004,610,588,0,3,4,0,9,6,601,581,0,3,4,0,7,6,9,7,0,0,0,0,2,0
250092684001,650,636,2,1,4,0,2,5,643,631,2,1,4,0,0,5,7,5,0,0,0,0,2,0
250092684002,1102,1071,7,0,8,0,3,13,1086,1056,7,0,8,0,2,13,16,15,0,0,0,0,1,0
250092684003,1093,1059,4,0,12,0,2,16,1073,1041,4,0,12,0,0,16,20,18,0,0,0,0,2,0
250092684004,1455,1412,12,1,12,0,7,11,1433,1396,12,1,12,0,2,10,22,16,0,0,0,0,5,1
250092691001,921,905,2,2,3,0,3,6,913,901,1,2,3,0,1,5,8,4,1,0,0,0,2,1
250092691002,1099,1077,3,0,7,0,0,12,1093,1072,3,0,6,0,0,12,6,5,0,0,1,0,0,0
250092691003,1146,1112,4,1,10,0,4,15,1134,1100,4,1,10,0,4,15,12,12,0,0,0,0,0,0
250092691004,2446,2398,3,7,17,0,7,14,2418,2376,3,7,17,0,1,14,28,22,0,0,0,0,6,0
250092691005,1054,1031,5,0,7,0,0,11,1041,1019,4,0,7,0,0,11,13,12,1,0,0,0,0,0
250092701001,2832,2761,9,0,24,3,12,23,2808,2742,9,0,24,3,8,22,24,19,0,0,0,0,4,1
250092701002,3024,2944,8,1,36,1,10,24,2989,2918,7,1,36,1,5,21,35,26,1,0,0,0,5,3
250099901000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250110401001,1220,1171,8,6,9,0,2,24,1207,1164,5,4,9,0,1,24,13,7,3,2,0,0,1,0
250110401002,1182,1149,5,1,4,0,3,20,1167,1137,5,1,4,0,2,18,15,12,0,0,0,0,1,2
250110401003,1195,1151,6,1,9,0,3,25,1187,1144,5,1,9,0,3,25,8,7,1,0,0,0,0,0
250110401004,897,869,2,4,9,0,3,10,886,862,2,3,9,0,0,10,11,7,0,1,0,0,3,0
250110402001,1822,1785,3,3,15,0,2,14,1806,1775,3,2,15,0,0,11,16,10,0,1,0,0,2,3
250110402002,1018,991,1,1,3,0,5,17,1009,988,1,1,3,0,0,16,9,3,0,0,0,0,5,1
250110402003,1500,1449,13,3,19,0,2,14,1488,1439,13,3,19,0,0,14,12,10,0,0,0,0,2,0
250110403001,1338,1307,3,1,5,0,6,16,1318,1300,3,0,5,0,0,10,20,7,0,1,0,0,6,6
250110403002,1694,1637,10,5,4,0,12,26,1658,1615,10,5,3,0,1,24,36,22,0,0,1,0,11,2
250110404001,971,951,0,4,7,0,0,9,962,942,0,4,7,0,0,9,9,9,0,0,0,0,0,0
250110404002,1609,1561,5,5,4,0,7,27,1578,1540,5,5,4,0,1,23,31,21,0,0,0,0,6,4
250110404003,848,807,16,7,6,0,4,8,828,804,10,3,6,0,1,4,20,3,6,4,0,0,3,4
